session_id,player_id,session_start,session_minutes,matches_played,wins,kills,disconnect_flag,server_region,platform_reported
S001758,P00752,"04/14/2026 20:43",35,2,1,14,Y,"NA West",IOS/Android
S001759,P00752,"04/19/26 11:15",37,3,1,17,Y,"NA West",pc/steam
S001760,P00752,2026-04-17T06:31:44Z,68,5,3,18,0,APAC,Xbox
S001761,P00752,2026-03-10T20:00:44Z,38,3,1,12,Y,LATAM,Xbox
S001762,P00752,"04/21/2026 10:18",24,2,1,9,Y,EU-Central,PC
S001763,P00754,2025-12-25T01:56:38Z,40,2,1,17,Y,,IOS/Android
S001764,P00754,"12/01/2025 10:22",29,2,1,14,No,,Xbox
S001765,P00755,03-11-2025,24m,2,1,6,Yes,LATAM,IOS/Android
S001766,P00755,"12/06/2025 13:24",30,2,1,8,Yes,EU-Central,IOS/Android
S001767,P00760,2025-09-14T08:06:59Z,47,3,1,,,NA-East,Steam
S001768,P00760,"10/18/2025 06:43",46,5,2,18,0,EU-Central,PC
S001769,P00760,"09/07/2025 00:12",30,2,1,9,Y,EU-Central,Xbox
S001770,P00760,"10/02/2025 03:29",41,NULL,2,16,1,,
S001771,P00760,"Oct 01, 2025",73,6,2,23,0,LATAM,pc/steam
S001772,P00760,2025.09.09,58,4,1,14,1,,Xbox
S001773,P00760,"10/05/2025 19:21",67,4,2,17,,EU-Central,pc/steam
S001774,P00762,2025-10-03T09:21:01Z,44,3,1,17,Y,EU-Central,PC
S001775,P00762,2025-09-28T00:08:01Z,25,2,1,11,,EU-Central,PS5
S001776,P00762," 2025-08-16T22:31:01Z",46,4,1,,No,LATAM,Xbox
S001777,P00762,"Oct 06, 2025",29m,2,1,8,0,NA-East,
S001778,P00762,"Sep 26, 2025",27,2,1,8,Yes,LATAM,PC
S001779,P00762,08/23/2025,19,1,1,8,N,"NA West",IOS/Android
S001780,P00762,2025-09-01T23:10:01Z,17,1,1,4,N,"NA West",
S001781,P00762,"09/27/2025 14:13",54,4,3,9,Y,EU-Central,pc/steam
S001782,P00763,29-09-2025,55,4,1,16,N,,Steam
S001783,P00763,"10/07/2025 03:43",25,2,1,6,N,EU-Central,Steam
S001784,P00764,2025-10-19,58,3,2,13,No,,Xbox
S001785,P00764,2025-09-25,6,1,0,2,N,LATAM,Steam
S001786,P00764,"10/17/2025 15:18",52,3,1,20,Y,"NA West",Steam
S001787,P00764,"04.10.2025 08:09",64,5,3,,Yes,APAC,IOS/Android
S001788,P00766,"01/26/26 04:32",31,2,1,8,Yes,NA-East,Mobile
S001789,P00766,2026-01-21T08:08:59Z,67,5,3,20,No,EU-Central,steam
S001790,P00766,"01/31/2026 21:07",41m,3,1,13,N,,pc/steam
S001791,P00766,"01/24/2026 20:02",59,4,2,18,Y,NULL,
S001792,P00766,2026-02-02T05:16:59Z,28,2,1,4,Y,LATAM,Xbox
S001793,NULL,2026/02/05,62,4,3,22,No,LATAM,steam
S001794,P00766,"01/20/2026 07:57",67,4,2,15,Y,LATAM,
S001795,P00766,"Jan 08, 2026 06:43AM ",39,3,1,18,0,"NA West",PC
S001796,P00766,2026-02-08T07:11:59Z,"30 mins",2,,12,No,NULL,
S001797,P00766,"12/23/2025 22:33",45,3,1,9,No,NULL,Steam
S001798,P00766,2026-01-21T02:01:59Z,20,1,1,,Yes,NULL,Steam
S001799,P00766,2026-01-31T06:56:59Z,44,3,1,13,Yes,APAC,PS5
S001800,P00768,2025-12-22T20:44:40Z,51,4,2,15,No,LATAM,IOS/Android
S001801,P00768,"Dec 16, 2025 01:34AM",41,NULL,1,8,0,APAC,
S001802,P00768,"12/25/2025 19:42",57,4,2,17,Yes,APAC,Xbox
S001803,P00768,2025-12-16T10:47:40Z,41,4,2,15,N,APAC,Mobile
S001804,P00768,2025-12-27T22:52:40Z,37,3,2,15,Yes,APAC,Mobile
S001805,P00769,"01/05/2026 22:34",44,4,2,14,0,,Mobile
S001806,P00769,2026-01-15T21:19:57Z,21,1,1,11,No,"NA West",
S001807,P00778,"01/27/2026 23:55",54,4,3,14,No,,
S001808,P00778,2026-03-13T19:55:16Z,48,3,2,11,Y,"NA West",IOS/Android
S001809,P00778,"01/26/2026 16:02",59,5,3,24,Y,,
S001810,P00778,2026-02-20T09:47:16Z,45,3,2,18,1,LATAM,
S001811,P00778,"02/13/2026 09:42",28,2,1,13,,APAC,Mobile
S001812,P00778,"Feb 19, 2026 11:08PM","44 mins",4,1,,Y,"NA West",Steam
S001813,P00780,2026-02-27T00:19:02Z,16,1,0,6,1,APAC,Steam
S001814,P00780,"03/02/2026 19:11",35,2,1,13,No,NULL,IOS/Android
S001815,P00780,2026-01-27T07:53:02Z,16,1,0,0,Y,APAC,Steam
S001816,P00783,2025-12-11T11:03:19Z,26,2,1,5,Yes,APAC,steam
S001817,P00785,"01/12/2026 01:16",51,3,2,20,Yes,LATAM,pc/steam
S001818,P00785,"01/14/2026 21:16",36,3,1,18,1,APAC,steam
S001819,P00785,2025-12-14T01:25:03Z,43,3,2,21,,NULL,pc/steam
S001820,P00785,2025-12-29T20:35:03Z,28,2,1,8,,"NA West",steam
S001821,P00785,2026-01-12T13:01:03Z,57,4,2,18,,LATAM,PS5
S001822,P00785,2026-01-13T04:40:03Z,33,2,1,13,,"NA West",PC
S001823,P00786,2025-11-21T09:57:01Z,26,2,1,7,Yes,,PS5
S001824,P00786,2025-11-09T07:02:01Z,31,2,,8,0,APAC,steam
S001825,P00787,2025-10-10T00:19:07Z,52,5,4,20,No,EU-Central,Mobile
S001826,P00787,"Oct 10, 2025 07:52PM",39,3,2,7,1,NULL,Steam
S001827,P00788,"03/25/26 00:52",42,2,,8,No,APAC,Mobile
S001828,P00790,2025-10-31T18:50:07Z,42,NULL,1,16,,NA-East,IOS/Android
S001829,P00790,20-11-2025,32,2,1,10,1,"NA West",Mobile
S001830,P00790,2025-11-20T15:35:07Z,24,2,1,9,No,,pc/steam
S001831,P00790,"08.12.2025 17:40",31,2,1,17,1,,Xbox
S001832,P00790,2025-11-03T09:39:07Z,16,1,0,5,0,NULL,IOS/Android
S001833,P00792,"11.03.2026 15:03",51,3,1,12,Yes,EU-Central,PS5
S001834,P00792,2026-02-20T14:34:22Z,34,3,1,14,No,,Mobile
S001835,P00792,2026-03-22T20:20:22Z,"40 mins",2,1,11,1,APAC,pc/steam
S001836,P00793,2025-11-04T06:29:31Z,27,2,1,14,,NA-East,Xbox
S001837,P00793,"21.11.2025 18:43 ",24,1,0,4,1,NULL,steam
S001838,P00793,2025-11-03T23:59:31Z,34,3,1,18,,"NA West",
S001839,P00793,2025.11.16,55,4,2,23,0,NA-East,Xbox
S001840,P00793,"12/16/2025 20:13",42,3,1,9,N,EU-Central,PC
S001841,P00793,"11/15/2025 10:53",13,1,1,2,0,,pc/steam
S001842,P00793,08-11-2025,44,3,1,9,,NA-East,PS5
S001843,P00793,2025-11-11T07:36:31Z,40,4,3,28,1,,Mobile
S001844,P00794,"10/02/2025 18:39","55 mins",4,1,17,Yes,,PS5
S001845,P00794,2025-10-12T02:54:45Z,39,3,1,8,Yes,NA-East,Xbox
S001846,P00794,"10/13/2025 17:22",44,4,2,17,,NULL,PC
S001847,P00794,"10/25/2025 08:16",24,2,1,10,1,NULL,PC
S001848,P00794,2025-10-24T10:37:45Z,39,3,1,18,Yes,APAC,
S001849,NULL,2025-10-11T04:44:45Z,42,3,1,14,Y,APAC,PC
S001850,P00794,2025-10-14T13:22:45Z,30,3,2,12,Yes,"NA West",
S001851,P00794,"09/28/2025 10:16",73m,4,2,19,1,"NA West",pc/steam
S001852,P00794,"10/18/2025 14:52",33,NULL,1,12,1,LATAM,PC
S001853,P00797,2025-11-15T15:21:58Z,59,4,3,11,No,"NA West",pc/steam
S001854,P00797,2025-11-10T12:03:58Z,62,4,2,28,1,APAC,Mobile
S001855,P00797,2025-11-10T12:03:58Z,62,4,2,28,1,APAC,Mobile
S001856,P00797,"11/19/2025 21:20",67,4,3,19,1,NULL,
S001857,P00797,2025-11-17T10:27:58Z,42m,3,,14,0,"NA West",pc/steam
S001858,P00797,"12.10.2025 07:17",68,5,2,23,0,APAC,PC
S001859,P00797,2025-11-02T08:06:58Z,31,3,2,14,0,,IOS/Android
S001860,P00797,"10/08/2025 19:42",49m,4,,18,,NULL,IOS/Android
S001861,P00797,2025-10-19T18:04:58Z,30,2,1,5,N,APAC,steam
S001862,P00797,"10/19/2025 08:43",55,3,2,18,Y,NULL,Xbox
S001863,P00799,2025-10-05T11:39:23Z,48m,3,2,13,0,APAC,pc/steam
S001864,P00799,"20.10.2025 11:33",30,2,1,6,No,EU-Central,steam
S001865,P00799,2025-09-12T09:58:23Z,"49 mins",3,2,14,N,"NA West",PS5
S001866,P00799,"10/17/25 02:13",34m,3,2,13,0,NA-East,IOS/Android
S001867,P00799,10/20/2025,29,3,1,14,1,NA-East,PS5
S001868,P00799,"09/17/2025 22:14",52,4,3,17,No,"NA West",Xbox
S001869,P00799,"2025-10-14 21:12:23",63,5,3,19,,,PS5
S001870,P00799,2025-10-02T07:01:23Z,44,3,1,15,Yes,"NA West",Mobile
S001871,P00799,29-10-2025,53,4,1,19,,LATAM,IOS/Android
S001872,P00800,2026-02-15T22:24:02Z,45,3,2,14,N,NULL,steam
S001873,P00800,"01/10/2026 16:33",38,2,1,3,No,NULL,PC
S001874,P00800,"01/10/2026 16:33",38,2,1,3,No,NULL,PC
S001875,P00800,"02/05/2026 04:24",49,3,2,7,0,,PC
S001876,P00800,"02/22/2026 03:17",36,3,,11,Y,,Mobile
S001877,P00800,"01/26/2026 04:12",47,3,2,12,,APAC,Steam
S001878,P00800,"Jan 09, 2026 02:47PM",32,2,1,,Yes,EU-Central,IOS/Android
S001879,P00800,"01/08/2026 17:36",47,3,,14,1,EU-Central,Steam
S001880,P00801,"08/28/2025 11:26",24,2,1,10,,"NA West",PC
S001881,P00801," 2025-08-29 18:25:30",36,3,2,16,Yes,NA-East,pc/steam
S001882,P00801,"09/27/2025 15:46",48,3,2,8,N,APAC,
S001883,P00801,2025-09-07T15:15:30Z,40,3,2,,No,NA-East,IOS/Android
S001884,P00801,2025-09-05T00:52:30Z,"40 mins",3,1,14,No,APAC,
S001885,P00801,2025-09-24T08:52:30Z,24,2,1,11,N,NA-East,steam
S001886,P00801,"09/26/2025 01:55",37,3,2,13,1,NULL,pc/steam
S001887,P00801,"09/24/2025 23:32",32,2,1,11,1,NULL,
S001888,P00802,"11/14/2025 21:33","50 mins",4,2,20,,"NA West",Xbox
S001889,P00802,"11/20/2025 10:40","46 mins",3,2,,Yes,,Mobile
S001890,P00802,"Nov 17, 2025 08:17PM",13,1,1,8,,APAC,pc/steam
S001891,P00802,"Dec 25, 2025",49m,4,2,24,0,NULL,Mobile
S001892,P00803,2025-12-02T03:11:45Z,40,3,1,5,Yes,EU-Central,Mobile
S001893,P00803,30-11-2025,21,2,1,15,0,NULL,Mobile
S001894,P00804,"08/30/2025 17:26",49,4,2,15,Yes,NULL,Mobile
S001895,P00804,"08/30/2025 11:41",14,1,1,0,No,LATAM,IOS/Android
S001896,P00804,"08/26/2025 07:30",46,3,2,12,1,,Steam
S001897,P00804,"09/09/25 20:47",61,4,1,13,Y,,
S001898,P00804,"09/30/2025 18:58",32m,2,,8,0,NULL,steam
S001899,P00804,"08/30/2025 12:18",70,7,2,33,N,EU-Central,Steam
S001900,P00806,"Mar 17, 2026",36,3,,11,1,EU-Central,IOS/Android
S001901,P00806,2026-04-13T14:28:32Z,57,6,3,25,0,LATAM,steam
S001902,P00806,"04/14/2026 02:22",43,3,1,14,Y,APAC,pc/steam
S001903,P00806,2026/04/12,55,5,3,18,Yes,APAC,PS5
S001904,P00806,04/16/2026,75,7,4,33,No,EU-Central,pc/steam
S001905,P00806,2026-03-13T06:02:32Z,34,3,1,17,1,APAC,pc/steam
S001906,P00807,2025-08-22T10:20:55Z,28,3,1,13,,"NA West",steam
S001907,P00807,2025-09-12,36,2,1,10,1,"NA West",steam
S001908,P00807,2025-09-05T08:09:55Z,62,4,2,18,N,"NA West",Xbox
S001909,P00807,"08/15/25 15:44 ",40,2,1,,0,LATAM,PC
S001910,P00807,"09/05/25 03:48",35,3,1,15,1,,PS5
S001911,P00810,2026/03/01,47,3,1,17,Y,NA-East,steam
S001912,P00810,2026-03-07T22:57:13Z,40,3,2,,No,,PC
S001913,P00810,24-03-2026,42,2,1,6,1,EU-Central,Steam
S001914,P00810," 03/30/26 00:42",24,2,1,7,No,LATAM,IOS/Android
S001915,P00810,"2026-02-28 20:07:13",69,6,3,25,0,,Mobile
S001916,P00810,"02/16/2026 17:17",48,3,2,16,Yes,APAC,Mobile
S001917,P00810,03/13/2026,46,5,1,18,1,LATAM,IOS/Android
S001918,P00810,02-04-2026,31,2,1,6,Y,APAC,Xbox
S001919,P00811,"03/25/2026 00:12",45,3,1,15,No,NULL,PC
S001920,P00818,"28.03.2026 10:54",32,2,1,8,0,EU-Central,Mobile
S001921,P00818,30-03-2026,54,5,3,23,0,APAC,PC
S001922,P00819,"2026/01/30 ",40,3,1,16,N,LATAM,Steam
S001923,P00819,2026-03-05T19:49:43Z,63,4,,19,Yes,NA-East,Steam
S001924,P00819,2026-03-13T12:53:43Z,26,2,1,6,N,EU-Central,steam
S001925,P00819,2026-02-10T21:31:43Z,48,5,2,18,Yes,LATAM,pc/steam
S001926,P00820,2026-03-06T15:32:49Z,65,4,1,19,,APAC,IOS/Android
S001927,P00820,2026-02-23T19:37:49Z,65,4,1,17,,LATAM,PS5
S001928,P00820,2026-03-03T03:36:49Z,37,3,1,18,Y,NULL,
S001929,P00820,"Mar 11, 2026 03:16AM",57,NULL,3,17,1,APAC,IOS/Android
S001930,P00820,"02/28/2026 04:56",61,4,2,19,N,NULL,
S001931,P00820,2026-02-21T19:28:49Z,"67 mins",4,2,19,Yes,NA-East,Mobile
S001932,NULL,2026-02-15T23:44:49Z,49,3,1,15,N,EU-Central,PC
S001933,P00824,"2025-10-17 14:18:29",29,2,1,10,1,EU-Central,IOS/Android
S001934,P00825,2025-11-11T14:22:12Z,17,1,1,6,Yes,EU-Central,IOS/Android
S001935,P00825,2025-11-10T11:31:12Z,46,4,2,19,No,"NA West",Xbox
S001936,P00825,"11/19/2025 10:41",40,2,1,4,Yes,EU-Central,steam
S001937,P00826,"12/24/2025 09:04",53,4,3,14,,EU-Central,Mobile
S001938,P00826,2025-12-01T19:07:34Z,31,3,2,15,Yes,LATAM,Steam
S001939,P00826,2025-11-24T11:21:34Z,40,3,,17,,LATAM,IOS/Android
S001940,P00830,"Sep 23, 2025 01:22PM",38,3,2,8,0,"NA West",Xbox
S001941,P00830,2025/10/12,57,4,2,24,,"NA West",IOS/Android
S001942,P00830,"22.09.2025 13:50",36,2,1,12,1,"NA West",PC
S001943,P00830,"16.09.2025 23:36",69,4,2,19,0,,PC
S001944,P00830," 2025-10-14 04:00:01",58,5,4,25,0,APAC,Xbox
S001945,P00830,"10/08/2025 20:49",66,4,1,19,N,APAC,PC
S001946,P00831,2026-01-12T02:13:25Z,44,3,1,14,Y,NA-East,IOS/Android
S001947,P00831,2026-02-03T21:05:25Z,"34 mins",2,1,12,Yes,"NA West",Steam
S001948,P00832,2025-08-20T12:32:05Z,28,2,1,5,Y,"NA West",Xbox
S001949,P00832,2025-08-15T22:59:05Z,77,5,2,23,No,LATAM,Xbox
S001950,P00832,2025-08-18,29,2,1,6,Y,LATAM,
S001951,P00832," Sep 08, 2025 09:49PM",28,3,2,5,,"NA West",PS5
S001952,P00832,"09/12/2025 06:41",37,2,1,5,,NULL,pc/steam
S001953,P00832,2025-09-17,"55 mins",5,4,26,,EU-Central,steam
S001954,P00832,"22.08.2025 23:48",31,3,2,6,Yes,NA-East,Steam
S001955,P00834,2026-04-11,30,3,1,14,No,"NA West",
S001956,P00834,"04/07/2026 05:25",39,3,1,15,Yes,LATAM,steam
S001957,P00834,"03/26/2026 10:25",29,2,1,11,1,EU-Central,PS5
S001958,P00839,2025-12-23T23:06:16Z,33,2,1,2,0,APAC,Mobile
S001959,P00839,"01/08/2026 01:44",36,3,1,12,N,EU-Central,Mobile
S001960,P00839,2026.01.03,19,1,0,6,Yes,NULL,steam
S001961,P00839,2026-01-07T15:33:16Z,36,3,1,15,1,,PC
S001962,P00839,2026-01-10T19:39:16Z,33,3,2,14,0,EU-Central,IOS/Android
S001963,P00839,2025-12-07T18:26:16Z,"16 mins",1,1,5,0,"NA West",IOS/Android
S001964,P00839,"01/03/2026 17:11",20,1,1,2,0,NULL,Mobile
S001965,P00840,2025-09-01T14:07:16Z,61,4,2,15,1,NA-East,Xbox
S001966,P00840,2025-10-01T07:45:16Z,40,2,1,7,No,"NA West",Mobile
S001967,P00840,2025-09-24T10:58:16Z,68,6,2,30,No,APAC,steam
S001968,P00840,2025/09/20,51,3,1,16,No,APAC,steam
S001969,P00840,"09/23/2025 10:02",34,2,1,15,1,,pc/steam
S001970,P00841,2026-02-23T19:01:44Z,34,3,1,17,Y,"NA West",steam
S001971,P00843,"10/21/2025 10:53","24 mins",2,1,0,0,NA-East,Mobile
S001972,P00843,"2025-10-22 09:10:57",30,NULL,1,9,N,"NA West",pc/steam
S001973,P00843,2025-10-18T00:10:57Z,41,3,1,14,0,LATAM,pc/steam
S001974,P00843,2025-10-11T23:46:57Z,"58 mins",4,1,16,,"NA West",PS5
S001975,P00843,09-10-2025,55,5,2,23,No,,pc/steam
S001976,P00844," 01/05/2026",37,2,1,10,1,APAC,pc/steam
S001977,P00844,2026-01-12T11:45:53Z,33,2,1,8,1,LATAM,PC
S001978,P00844,2026-01-01T06:07:53Z,7,1,0,7,1,APAC,
S001979,P00844,"12/19/25 03:56",30,2,1,4,Y,EU-Central,
S001980,P00844,"01/28/2026 18:45",35,2,1,7,No,"NA West",PC
S001981,P00844,"01/23/2026 00:10",6,1,0,5,1,APAC,pc/steam
S001982,P00844,"2026-01-12 01:05:53",16,1,0,3,No,APAC,pc/steam
S001983,P00844,"2026-01-12 01:05:53",16,1,0,3,No,APAC,pc/steam
S001984,P00844,"01/28/2026 22:19",12,1,,0,Y,NULL,IOS/Android
S001985,P00844,2025-12-26T03:05:53Z,27,NULL,1,3,No,APAC,Steam
S001986,P00846,"2025-10-31 10:04:47",19,1,1,,N,APAC,pc/steam
S001987,P00846,"10/04/2025 16:45",47,3,1,11,Y,LATAM,Mobile
S001988,P00846,28-09-2025,35,2,1,11,No,"NA West",Steam
S001989,P00846,"11/12/2025 23:23",31,2,1,,0,NA-East,
S001990,P00846,10-10-2025,8,1,0,3,No,NA-East,Steam
S001991,P00846,"10/28/2025 00:23",11,1,,5,0,"NA West",steam
S001992,P00846,"10/06/2025 12:58",45,NULL,1,13,Yes,"NA West",Xbox
S001993,P00846,"Oct 12, 2025",37,2,1,12,0,NULL,
S001994,P00850,2026-02-17T23:20:34Z,64,6,3,32,,APAC,PS5
S001995,P00850,2026/01/18,26,2,1,1,1,NA-East,Steam
S001996,P00850,2026-01-27T13:27:34Z,39,4,2,16,No,NULL,steam
S001997,P00850,01/17/2026,32,2,1,15,,APAC,pc/steam
S001998,P00850,16-01-2026,63,5,2,20,0,"NA West",Mobile
S001999,P00850,01/22/2026,60,3,1,16,No,LATAM,PC
S002000,P00850,"01/14/2026 14:44",49,3,2,,No,,Mobile
S002001,P00850,2026/02/18,60,5,3,27,1,APAC,PS5
S002002,P00852,"2025-08-24 08:26:24",57,6,4,23,No,,IOS/Android
S002003,P00852,"09/24/2025 03:38",56,3,2,9,Yes,NULL,pc/steam
S002004,P00852,"Sep 10, 2025 07:19PM","32 mins",2,1,1,Y,EU-Central,Xbox
S002005,P00852,"09/16/2025 19:20",35,3,1,8,0,"NA West",IOS/Android
S002006,P00852,"09/27/2025 22:14",39,3,1,8,0,,PS5
S002007,P00852,2025-09-27T17:39:24Z,41,4,2,19,Y,EU-Central,PS5
S002008,P00854,2026.03.02,32,3,,8,N,"NA West",PC
S002009,P00854,"2026-01-29 23:03:09",36m,3,1,15,1,,PC
S002010,P00855,12/13/2025,54,4,1,24,1,NA-East,PC
S002011,P00858," Feb 22, 2026 08:44PM",52,5,3,19,No,APAC,PS5
S002012,P00858,2026/02/24,26,2,1,5,No,NULL,PS5
S002013,P00863,2025-10-06T09:53:31Z,44,3,2,16,No,,
S002014,P00863,"09/15/2025 12:46",23,2,1,,N,EU-Central,Steam
S002015,P00863,"14.09.2025 11:57",45,4,1,15,0,APAC,IOS/Android
S002016,P00863,2025-08-24T10:50:31Z,29,2,1,7,Y,LATAM,pc/steam
S002017,P00863,2025-08-28T22:46:31Z,51,4,2,15,N,NULL,steam
S002018,P00863,"01.10.2025 06:12",59,5,2,19,N,NULL,
S002019,P00863,"10/06/2025 01:47",18,1,1,2,N,LATAM,pc/steam
S002020,P00867,"Dec 10, 2025",36,3,1,14,Y,LATAM,steam
S002021,P00867,"01/07/2026 08:00",33,2,1,11,0,NA-East,Mobile
S002022,P00867,"12/15/2025 12:03",30,2,1,5,0,NA-East,Xbox
S002023,P00867,2026/01/25,45,3,2,10,1,NULL,
S002024,P00867,2025-12-15T23:58:15Z,19m,1,1,8,No,EU-Central,Steam
S002025,P00867,2026-01-07T07:28:15Z,36,3,1,17,N,APAC,IOS/Android
S002026,NULL,2026-01-24T18:13:15Z,51,4,2,13,No,EU-Central,PC
S002027,P00869,"12/26/2025 15:02",21,1,1,5,Yes,EU-Central,PS5
S002028,P00869,"12/22/2025 23:07",35,3,1,11,,"NA West",steam
S002029,P00869,"12/22/2025 23:07",35,3,1,11,,"NA West",steam
S002030,P00869,2026.01.13,43,3,1,13,,"NA West",steam
S002031,P00869,2025-12-29T05:57:21Z,42,3,1,13,Yes,,Mobile
S002032,P00869,"12/01/2025 06:48",30,2,1,7,Yes,LATAM,steam
S002033,P00869,"12/13/2025 19:39",22,1,1,1,1,NULL,Xbox
S002034,P00869,2025/12/17,14,1,1,0,0,LATAM,Steam
S002035,P00869,"12/04/2025 01:46",60,4,2,15,Y,"NA West",IOS/Android
S002036,P00869," Jan 13, 2026 04:27AM",60,4,1,19,,APAC,pc/steam
S002037,P00870,2025-08-27T14:12:51Z,43,3,1,14,Yes,LATAM,PS5
S002038,P00870,"08/20/2025 09:47",32,2,1,8,0,NA-East,
S002039,P00870,2025-10-05T10:39:51Z,23,2,1,10,No,NA-East,steam
S002040,P00870,"Sep 04, 2025 03:55PM",48,5,3,21,,EU-Central,steam
S002041,P00870,2025-09-15T23:11:51Z,66,4,2,,Y,LATAM,Xbox
S002042,P00870,2025-10-02T02:31:51Z,37,2,1,11,Y,NULL,IOS/Android
S002043,P00870,2025/09/19,63,4,2,18,Yes,NULL,IOS/Android
S002044,P00870,08/25/2025,51,4,3,22,1,NULL,
S002045,P00871,18-11-2025,27,3,1,17,Y,NA-East,PC
S002046,P00871,2025-11-27T22:57:51Z,29,2,1,14,No,,IOS/Android
S002047,P00871,11/01/2025,"42 mins",4,2,20,,LATAM,Steam
S002048,P00871,"2025-10-24 01:48:51",45,4,,18,Yes,,
S002049,P00873,2026-04-11T08:33:54Z,32,2,1,7,1,LATAM,pc/steam
S002050,P00873,"03/13/2026 13:34",55,4,3,10,Y,APAC,PC
S002051,P00873,2026-04-12T14:14:54Z,53,3,1,16,Yes,"NA West",Mobile
S002052,P00874,2026-01-30T05:37:50Z,53m,3,2,11,0,NULL,PC
S002053,P00874,01/30/2026,18,1,0,4,,LATAM,PC
S002054,P00874,2026-02-08T00:35:50Z,35,3,1,16,0,,pc/steam
S002055,P00874,2026-02-05T06:30:50Z,67,6,2,26,1,LATAM,Mobile
S002056,P00874,2026-03-07T09:22:50Z,32,2,1,11,1,,Steam
S002057,P00874,2026.03.11,54,3,1,17,No,NULL,
S002058,P00875,"12/29/2025 21:31",6,1,1,9,Y,APAC,
S002059,P00875,"01/11/2026 04:21",20,2,1,,N,NA-East,PC
S002060,P00875,2026-02-11T16:29:42Z,41,3,2,15,,NA-East,steam
S002061,P00875,2026-01-02T00:55:42Z,6,1,0,0,,NA-East,steam
S002062,NULL,"01/04/2026 18:54",20,1,0,0,1,NA-East,Mobile
S002063,P00880,"2026-02-01 10:39:52",23,1,1,5,N,NULL,Mobile
S002064,P00880,2026-02-05T16:56:52Z,52,4,2,18,N,"NA West",pc/steam
S002065,P00880,"Jan 29, 2026",49,3,1,14,0,"NA West",steam
S002066,P00880,"01/31/2026 00:04","64 mins",5,1,20,0,LATAM,Steam
S002067,NULL,2026/02/05,50m,3,2,14,0,NULL,steam
S002068,P00880,"01/08/2026 20:24","54 mins",4,1,20,0,APAC,PS5
S002069,P00882,2025-12-14T18:58:31Z,35,3,2,,Yes,LATAM,steam
S002070,P00883,"08/21/2025 21:31",29,2,1,,Yes,LATAM,Steam
S002071,NULL," 2025-08-28",48,3,,17,No,APAC,Mobile
S002072,P00883,"09/24/2025 02:38",47,4,1,16,,LATAM,Mobile
S002073,P00883,2025-09-10T08:58:36Z,39,4,,15,No,NA-East,pc/steam
S002074,P00883,2025-09-10T08:58:36Z,39,4,,15,No,NA-East,pc/steam
S002075,NULL,"08/10/2025 18:29",48,3,2,16,,APAC,pc/steam
S002076,P00883,2025/08/29,20,1,1,2,0,NULL,pc/steam
S002077,P00883,2025-08-29T11:02:36Z,24,2,1,8,0,APAC,Steam
S002078,P00883,"2025-08-27 18:42:36",40,4,1,18,1,LATAM,steam
S002079,P00889,"10/11/2025 00:24",46,4,1,14,N,NA-East,pc/steam
S002080,P00889,"10/13/2025 14:48",57,5,2,24,Y,NA-East,PS5
S002081,P00889,"Nov 14, 2025",35,3,2,16,No,APAC,Xbox
S002082,P00889,"10/14/2025 10:19",41,3,1,15,1,,Mobile
S002083,P00889,11/07/2025,60,4,1,16,No,EU-Central,Steam
S002084,P00889,"Oct 31, 2025","54 mins",3,2,15,1,LATAM,PS5
S002085,P00889,2025-10-24,58,4,2,21,,APAC,
S002086,P00889,"10/12/2025 17:17",27,2,1,0,0,EU-Central,
S002087,P00892,2025-12-25T06:36:56Z,"45 mins",4,2,11,Yes,"NA West",IOS/Android
S002088,P00892,2025-12-24T16:05:56Z,39,3,1,12,0,NULL,PC
S002089,P00892,2025-11-23T13:53:56Z,65,5,3,19,Y,APAC,Xbox
S002090,P00892,"Dec 19, 2025 07:22AM",17,1,1,4,Y,APAC,
S002091,P00892,2025-12-05,57,4,2,17,1,NULL,Steam
S002092,P00892,"11/25/2025 21:17",50,3,,13,No,NULL,IOS/Android
S002093,P00892,"12/20/2025 06:58",32,3,2,10,Yes,NA-East,Xbox
S002094,P00892,"12/03/2025 07:26",30,2,1,7,1,EU-Central,Mobile
S002095,P00892,"12/15/2025 17:11",23,2,1,8,Yes,"NA West",IOS/Android
S002096,P00896,2025-10-28T16:44:09Z,40,3,1,4,Yes,NULL,pc/steam
S002097,P00896,2025-10-28T16:44:09Z,40,3,1,4,Yes,NULL,pc/steam
S002098,P00896,2025-10-24T16:05:09Z,63,5,3,22,No,"NA West",steam
S002099,P00896,2025-11-14T02:00:09Z,26,2,1,11,No,LATAM,pc/steam
S002100,P00896,2025-11-08T10:15:09Z,74m,6,3,23,0,NULL,Mobile
S002101,P00896,2025-11-08T02:13:09Z,29,2,1,0,N,,Steam
S002102,P00896,2025-10-17T14:41:09Z,31,2,1,12,N,EU-Central,Steam
S002103,P00896,"10/12/2025 18:30",53,4,,16,Yes,NA-East,Steam
S002104,P00896,2025-10-04T10:02:09Z,60,5,4,26,No,NA-East,PC
S002105,P00896,2025-10-04T10:02:09Z,60,5,4,26,No,NA-East,PC
S002106,P00898,"08/12/2025 20:26",58,4,3,22,Yes,EU-Central,steam
S002107,P00898,2025-08-15T12:47:25Z,46m,3,2,10,Y,NULL,steam
S002108,P00898,"2025-08-16 16:46:25",39,3,1,8,1,EU-Central,PC
S002109,P00898,16-09-2025,24,1,0,8,1,,PC
